customer_id,campaign_name,channel,budget,clicks,impressions
60756,,tv,1000,815,5000
60757,,email,5000,776,10000
60758,Black Friday,social,-999,729,5000
60759,,print,-999,28,-1
60760,Spring Sale,email,5000,645,-1
60761,,tv,5000,39,
60762,Summer Promo,,500,766,10000
60763,,tv,,324,10000
60764,Black Friday,social,1000,8,5000
60765,Summer Promo,,500,934,-1
60766,Summer Promo,email,1000,47,
60767,Spring Sale,social,1000,29,10000
60768,Summer Promo,tv,500,-4,10000
60769,,email,5000,783,
60770,Black Friday,social,5000,198,1000
60771,,,100,424,many
60772,Spring Sale,radio,,767,1000
60773,Summer Promo,print,unknown,918,5000
60774,Spring Sale,tv,,292,10000
60775,Spring Sale,social,5000,840,
60776,Black Friday,tv,-999,450,
60777,,radio,5000,113,
60778,Spring Sale,tv,500,736,5000
60779,,email,5000,0,many
60780,Black Friday,print,100,951,-1
60781,Spring Sale,print,500,396,1000
60782,,radio,100,860,10000
60783,,tv,,67,-1
60784,Summer Promo,tv,1000,151,10000
60785,Black Friday,social,100,588,-1
60786,,radio,,339,-1
60787,Spring Sale,social,unknown,531,10000
60788,Black Friday,radio,-999,228,10000
60789,,,,448,
60790,Spring Sale,radio,1000,101,-1
60791,Black Friday,,5000,150,-1
60792,Spring Sale,email,500,714,many
60793,Spring Sale,tv,unknown,416,
60794,,,-999,392,-1
60795,Summer Promo,tv,1000,849,1000
60796,,print,-999,723,
60797,,social,5000,593,-1
60798,,print,100,139,
60799,Black Friday,radio,,246,10000
60800,Black Friday,print,500,889,
60801,Black Friday,tv,unknown,548,
60802,Summer Promo,radio,100,423,-1
60803,Summer Promo,,100,136,1000
60804,Spring Sale,radio,100,708,many
60805,Summer Promo,,-999,853,
60806,Black Friday,tv,unknown,109,1000
60807,Summer Promo,print,5000,442,many
60808,Summer Promo,,100,845,many
60809,Spring Sale,,,835,many
60810,Summer Promo,,,318,5000
60811,,radio,-999,835,10000
60812,,print,,701,5000
60813,Summer Promo,tv,-999,438,10000
60814,Summer Promo,social,1000,398,5000
60815,Summer Promo,social,unknown,343,1000
60816,Spring Sale,,,64,-1
60817,,,,495,1000
60818,Spring Sale,social,5000,143,1000
60819,Black Friday,social,1000,534,many
60820,,print,1000,221,many
60821,,social,-999,54,10000
60822,Spring Sale,social,,20,many
60823,Spring Sale,tv,5000,842,10000
60824,Spring Sale,tv,500,542,10000
60825,,social,500,65,-1
60826,,radio,1000,541,5000
60827,,social,1000,693,1000
60828,Spring Sale,,1000,675,5000
60829,,social,-999,645,-1
60830,,,100,270,10000
60831,Black Friday,print,,539,
60832,,radio,5000,17,many
60833,Summer Promo,tv,unknown,21,5000
60834,,radio,unknown,511,
60835,Summer Promo,radio,,933,1000
60836,Black Friday,tv,-999,49,many
60837,Spring Sale,tv,100,313,-1
60838,Spring Sale,email,-999,798,many
60839,Black Friday,email,500,530,
60840,,email,5000,974,1000
60841,,print,,50,-1
60842,Summer Promo,social,-999,121,many
60843,Spring Sale,email,100,675,
60844,Black Friday,print,1000,291,-1
60845,Black Friday,tv,unknown,949,1000
60846,Summer Promo,social,unknown,398,-1
60847,Spring Sale,,100,475,10000
60848,Summer Promo,email,100,996,10000
60849,Summer Promo,,100,908,
60850,Summer Promo,tv,500,668,
60851,Summer Promo,email,500,677,-1
60852,Black Friday,email,5000,943,many
60853,Black Friday,radio,5000,97,10000
60854,,print,-999,872,1000
60855,,email,-999,672,many
60856,,,100,866,5000
60857,Summer Promo,email,100,153,5000
60858,,,unknown,545,
60859,Spring Sale,print,,261,5000
60860,Spring Sale,tv,1000,519,5000
60861,Black Friday,,-999,649,
60862,Spring Sale,social,-999,852,5000
60863,,social,1000,281,1000
60864,Black Friday,radio,100,417,1000
60865,Black Friday,radio,5000,602,many
60866,,radio,5000,756,10000
60867,,social,unknown,252,5000
60868,,email,,693,1000
60869,Spring Sale,tv,,592,10000
60870,Spring Sale,print,500,83,1000
60871,Summer Promo,,1000,495,-1
60872,Spring Sale,social,500,386,
60873,Summer Promo,radio,unknown,132,
60874,,social,100,375,5000
60875,,tv,5000,561,5000
60876,Summer Promo,,-999,947,
60877,,,1000,223,10000
60878,,tv,5000,352,many
60879,Spring Sale,tv,1000,856,
60880,Summer Promo,email,unknown,47,1000
60881,,social,,590,many
60882,Summer Promo,tv,,747,
60883,Summer Promo,email,500,363,-1
60884,,radio,5000,627,many
60885,Spring Sale,tv,5000,882,-1
60886,,radio,,213,10000
60887,Summer Promo,email,5000,746,1000
60888,,email,unknown,546,1000
60889,Black Friday,social,5000,466,5000
60890,Black Friday,tv,unknown,425,-1
60891,Spring Sale,,unknown,82,
60892,Black Friday,email,1000,78,5000
60893,,radio,500,280,-1
60894,Spring Sale,email,1000,329,-1
60895,,social,1000,709,
60896,Black Friday,social,1000,628,1000
60897,Black Friday,,500,726,
60898,,print,unknown,100,10000
60899,,print,,853,many
60900,Spring Sale,email,5000,143,10000
60901,Spring Sale,,unknown,205,5000
60902,Summer Promo,social,1000,100,many
60903,,email,500,576,10000
60904,,,100,561,many
60905,Black Friday,,-999,993,-1
60906,Spring Sale,social,unknown,637,many
60907,,email,,975,-1
60908,,tv,1000,920,-1
60909,,social,5000,236,10000
60910,Summer Promo,print,1000,90,many
60911,Summer Promo,print,5000,207,-1
60912,,print,1000,578,5000
60913,,tv,100,322,
60914,,print,1000,636,-1
60915,,print,,194,many
60916,Summer Promo,,100,415,many
60917,Summer Promo,radio,,204,5000
60918,,,100,348,10000
60919,Summer Promo,radio,500,202,1000
60920,,,,775,-1
60921,Spring Sale,social,1000,271,10000
60922,Black Friday,print,-999,555,1000
60923,Spring Sale,radio,1000,15,5000
60924,Black Friday,tv,,846,5000
60925,,social,unknown,354,
60926,Black Friday,,,460,1000
60927,,print,5000,629,1000
60928,Black Friday,email,unknown,842,many
60929,,radio,5000,138,-1
60930,Black Friday,print,100,857,many
60931,Summer Promo,email,1000,309,5000
60932,,radio,1000,313,1000
60933,,social,1000,956,5000
60934,Spring Sale,email,1000,825,-1
60935,Black Friday,tv,5000,740,5000
60936,Summer Promo,,-999,184,1000
60937,,tv,5000,536,10000
60938,Spring Sale,,500,40,5000
60939,,email,5000,413,
60940,,tv,unknown,91,5000
60941,,radio,5000,897,10000
60942,Black Friday,social,500,740,5000
60943,Summer Promo,radio,100,587,10000
60944,,print,100,777,-1
60945,Black Friday,social,,447,1000
60946,,social,500,505,-1
60947,,social,100,197,10000
60948,Summer Promo,social,500,173,many
60949,Summer Promo,tv,-999,537,5000
60950,Spring Sale,radio,5000,363,many
60951,,radio,500,365,10000
60952,,social,100,479,10000
60953,,radio,1000,291,
60954,Black Friday,social,5000,188,many
60955,Spring Sale,social,5000,634,
60956,,,500,765,10000
60957,Black Friday,email,1000,792,10000
60958,Black Friday,tv,-999,936,many
60959,Summer Promo,social,100,478,
60960,Spring Sale,social,1000,717,1000
60961,Summer Promo,social,500,957,many
60962,,radio,5000,760,5000
60963,Spring Sale,tv,500,592,-1
60964,Summer Promo,social,1000,640,1000
60965,,social,100,592,10000
60966,Summer Promo,radio,5000,884,
60967,,print,1000,50,-1
60968,,email,500,-9,10000
60969,Summer Promo,radio,,448,5000
60970,Black Friday,print,5000,447,
60971,,radio,500,227,10000
60972,Spring Sale,,5000,8,many
60973,,tv,100,701,
60974,,social,500,983,-1
60975,,email,5000,671,-1
60976,,print,5000,687,10000
60977,,social,1000,804,10000
60978,Black Friday,radio,5000,205,
60979,Black Friday,tv,500,729,1000
60980,,radio,,107,-1
60981,Black Friday,social,-999,815,5000
60982,,,500,417,
60983,,,,829,
60984,Summer Promo,social,1000,219,10000
60985,Black Friday,tv,-999,752,10000
60986,Spring Sale,email,,750,5000
60987,,email,unknown,827,-1
60988,Black Friday,radio,500,364,1000
60989,Summer Promo,radio,100,-1,-1
60990,Black Friday,email,1000,609,-1
60991,Spring Sale,,unknown,568,
60992,,tv,100,512,10000
60993,Summer Promo,social,-999,216,-1
60994,Spring Sale,tv,-999,153,5000
60995,Spring Sale,radio,500,212,many
60996,Black Friday,tv,,805,10000
60997,Summer Promo,tv,5000,810,1000
60998,,radio,5000,770,many
60999,Spring Sale,email,unknown,478,10000
61000,,social,5000,824,1000
61001,,social,5000,933,-1
61002,Summer Promo,tv,500,728,10000
61003,,social,5000,743,5000
61004,,print,500,501,1000
61005,,social,unknown,160,many
61006,,email,unknown,445,many
61007,,print,-999,222,-1
61008,Black Friday,,,905,1000
61009,Black Friday,social,5000,701,
61010,,social,-999,341,5000
61011,Spring Sale,email,-999,595,many
61012,,email,-999,694,
61013,Summer Promo,tv,-999,162,
61014,,print,unknown,638,
61015,Summer Promo,radio,1000,288,
61016,Summer Promo,print,100,95,
61017,Black Friday,tv,500,595,5000
61018,Summer Promo,tv,100,390,
61019,Black Friday,,1000,662,-1
61020,Spring Sale,print,1000,99,many
61021,,email,-999,831,
61022,,,500,654,10000
61023,Spring Sale,tv,unknown,931,
61024,Spring Sale,radio,500,968,many
61025,,email,,142,1000
61026,Spring Sale,print,unknown,104,5000
61027,Black Friday,radio,100,870,many
61028,Spring Sale,email,5000,802,1000
61029,Spring Sale,email,1000,6,5000
61030,Black Friday,social,100,85,5000
61031,,tv,100,781,
61032,Summer Promo,tv,100,904,
61033,Summer Promo,social,-999,774,many
61034,Spring Sale,radio,500,201,1000
61035,,social,500,888,10000
61036,Black Friday,,100,768,5000
61037,Black Friday,social,unknown,709,many
61038,,,unknown,51,1000
61039,Summer Promo,,unknown,381,-1
61040,Summer Promo,social,unknown,263,
61041,,print,unknown,1,5000
61042,,email,-999,712,1000
61043,,,100,246,many
61044,Black Friday,radio,unknown,218,5000
61045,Spring Sale,,unknown,198,
61046,Spring Sale,email,-999,584,-1
61047,Spring Sale,,5000,965,5000
61048,,radio,,810,10000
61049,Summer Promo,,-999,251,many
61050,Summer Promo,social,100,854,1000
61051,,,,936,5000
61052,Summer Promo,social,500,716,many
61053,,tv,unknown,358,many
61054,,,unknown,257,5000
61055,Summer Promo,radio,unknown,860,10000
61056,Summer Promo,print,1000,750,
61057,,email,unknown,387,10000
61058,Spring Sale,email,5000,792,1000
61059,Summer Promo,tv,500,948,many
61060,,social,unknown,831,-1
61061,,social,5000,256,10000
61062,,social,1000,764,5000
61063,Black Friday,radio,1000,9,many
61064,Spring Sale,print,1000,597,-1
61065,Spring Sale,print,1000,636,5000
61066,Spring Sale,radio,,-1,-1
61067,Spring Sale,,5000,672,1000
61068,Spring Sale,,500,453,many
61069,Spring Sale,email,1000,357,10000
61070,Black Friday,email,unknown,812,5000
61071,,print,5000,118,10000
61072,,,5000,693,10000
61073,Black Friday,radio,,689,-1
61074,Spring Sale,radio,,245,many
61075,,print,500,169,many
61076,,email,5000,931,10000
61077,,social,unknown,805,many
61078,Spring Sale,email,unknown,635,5000
61079,Spring Sale,social,-999,554,5000
61080,Summer Promo,,5000,413,many
61081,Black Friday,tv,5000,525,-1
61082,Black Friday,print,100,11,5000
61083,,tv,500,714,1000
61084,,print,-999,213,many
61085,Spring Sale,radio,,383,10000
61086,Summer Promo,,500,707,-1
61087,Spring Sale,print,100,765,
61088,,radio,,721,1000
61089,Summer Promo,radio,1000,893,5000
61090,,email,1000,856,5000
61091,Black Friday,radio,unknown,139,10000
61092,,email,5000,881,
61093,Black Friday,tv,-999,4,
61094,,tv,1000,625,5000
61095,Spring Sale,email,-999,3,many
61096,Summer Promo,print,100,922,5000
61097,Spring Sale,print,,420,
61098,Spring Sale,email,100,439,5000
61099,,tv,-999,230,5000
61100,,email,1000,770,10000
61101,,radio,100,673,5000
61102,Summer Promo,radio,-999,281,-1
61103,,social,,713,1000
61104,Summer Promo,social,500,957,-1
61105,Spring Sale,print,1000,558,10000
61106,Summer Promo,,500,155,10000
61107,,social,unknown,784,
61108,Spring Sale,,5000,134,10000
61109,,radio,-999,402,-1
61110,Summer Promo,social,100,82,10000
61111,Summer Promo,print,1000,708,5000
61112,Summer Promo,print,unknown,799,-1
61113,Black Friday,radio,-999,830,
61114,,print,,577,5000
61115,Black Friday,social,1000,833,1000
61116,,social,unknown,874,many
61117,,,,611,many
61118,,tv,100,898,
61119,Black Friday,tv,500,916,
61120,Black Friday,radio,100,414,
61121,,social,100,991,5000
61122,,email,100,962,10000
61123,Black Friday,,500,333,10000
61124,Spring Sale,tv,-999,940,-1
61125,Black Friday,print,,912,
61126,Summer Promo,print,,193,1000
61127,Summer Promo,email,100,533,5000
61128,Spring Sale,email,,280,5000
61129,,print,,67,
61130,,,unknown,199,10000
61131,Summer Promo,social,1000,440,1000
61132,Black Friday,email,5000,684,-1
61133,,tv,-999,652,many
61134,Summer Promo,social,-999,73,
61135,,social,1000,42,1000
61136,,social,100,838,5000
61137,Black Friday,tv,100,454,1000
61138,,print,500,601,
61139,,radio,500,330,1000
61140,Spring Sale,email,100,550,many
61141,,print,-999,1,1000
61142,Summer Promo,social,5000,893,many
61143,Spring Sale,,5000,433,5000
61144,,social,unknown,210,5000
61145,,social,100,998,5000
61146,,,,470,many
61147,Black Friday,print,100,564,many
61148,Summer Promo,,500,44,5000
61149,,email,1000,741,5000
61150,,tv,1000,838,1000
61151,,social,,591,1000
61152,,print,500,91,
61153,Summer Promo,social,100,166,
61154,Summer Promo,email,1000,192,10000
61155,Summer Promo,social,500,183,5000
61156,,social,100,795,1000
61157,Black Friday,email,unknown,125,10000
61158,,radio,,680,10000
61159,,print,500,650,1000
61160,,print,1000,752,many
61161,Summer Promo,print,100,463,5000
61162,,,,285,5000
61163,Black Friday,social,5000,666,-1
61164,Black Friday,print,1000,432,-1
61165,Summer Promo,,500,169,5000
61166,Black Friday,social,unknown,681,-1
61167,,radio,5000,386,10000
61168,Spring Sale,print,1000,641,10000
61169,,print,,401,10000
61170,,,unknown,936,5000
61171,,,100,46,-1
61172,Summer Promo,print,5000,142,many
61173,Spring Sale,,5000,788,5000
61174,Black Friday,,1000,824,1000
61175,Summer Promo,social,500,365,-1
61176,Spring Sale,,1000,339,many
61177,,print,unknown,60,many
61178,,print,unknown,497,10000
61179,Summer Promo,,500,607,10000
61180,Spring Sale,print,1000,214,5000
61181,Black Friday,social,,490,-1
61182,Black Friday,radio,,71,many
61183,Spring Sale,social,,800,10000
61184,Black Friday,radio,-999,179,
61185,Spring Sale,tv,,392,1000
61186,,tv,,951,1000
61187,,tv,100,109,1000
61188,Summer Promo,tv,500,598,-1
61189,,radio,,939,10000
61190,Black Friday,radio,unknown,242,
61191,Spring Sale,tv,-999,392,-1
61192,Spring Sale,print,1000,53,10000
61193,,radio,100,141,many
61194,,social,-999,121,
61195,Summer Promo,,100,257,
61196,Summer Promo,print,1000,141,10000
61197,,social,1000,227,1000
61198,Summer Promo,radio,500,431,5000
61199,Black Friday,social,1000,756,-1
61200,Summer Promo,social,100,69,many
61201,,print,,820,-1
61202,Black Friday,print,5000,96,-1
61203,,,-999,930,5000
61204,Summer Promo,,,301,many
61205,Summer Promo,,5000,33,5000
61206,Spring Sale,tv,-999,332,
61207,,radio,100,362,
61208,Spring Sale,print,-999,869,5000
61209,,radio,,342,many
61210,Black Friday,email,5000,245,many
61211,Summer Promo,print,,504,-1
61212,Spring Sale,print,unknown,773,5000
61213,,,unknown,346,1000
61214,Spring Sale,tv,-999,868,
61215,,,,303,many
61216,,email,500,968,10000
61217,Black Friday,tv,5000,227,1000
61218,Spring Sale,radio,500,659,
61219,,social,1000,420,many
61220,Spring Sale,social,1000,928,5000
61221,Summer Promo,tv,100,794,many
61222,,email,,451,5000
61223,Spring Sale,email,1000,781,10000
61224,,social,,350,10000
61225,,tv,500,277,1000
61226,Black Friday,email,500,860,1000
61227,Summer Promo,,500,24,5000
61228,Black Friday,tv,unknown,74,10000
61229,,tv,100,700,
61230,,,100,203,5000
61231,Summer Promo,print,-999,816,10000
61232,Black Friday,radio,unknown,585,5000
61233,Black Friday,social,5000,782,many
61234,,,1000,735,many
61235,,,500,646,-1
61236,Black Friday,,100,73,-1
61237,Spring Sale,email,100,927,
61238,,email,100,586,1000
61239,,social,-999,875,many
61240,,print,100,531,-1
61241,Black Friday,radio,unknown,302,-1
61242,Spring Sale,email,-999,159,-1
61243,,social,,399,1000
61244,,,-999,456,1000
61245,Summer Promo,email,500,20,-1
61246,,social,-999,99,
61247,Summer Promo,print,-999,754,
61248,Summer Promo,social,500,544,
61249,,radio,unknown,508,-1
61250,,tv,500,129,many
61251,Black Friday,email,1000,72,-1
61252,Summer Promo,radio,1000,154,
61253,Spring Sale,tv,unknown,895,-1
61254,Spring Sale,print,100,184,5000
61255,Black Friday,,1000,605,10000
61256,,email,5000,584,many
61257,,email,100,695,-1
61258,,radio,,769,5000
61259,Black Friday,tv,-999,798,
61260,Summer Promo,radio,unknown,36,5000
61261,Black Friday,radio,unknown,636,10000
61262,Black Friday,social,,291,
61263,Spring Sale,,1000,124,many
61264,Black Friday,,5000,592,5000
61265,Spring Sale,radio,,166,5000
61266,Black Friday,,-999,201,10000
61267,Summer Promo,radio,5000,493,-1
61268,Black Friday,social,500,179,10000
61269,Spring Sale,social,100,498,10000
61270,,print,unknown,672,many
61271,,radio,5000,439,
61272,Summer Promo,,500,604,-1
61273,Black Friday,,100,445,5000
61274,Spring Sale,email,1000,88,
61275,,,,492,many
61276,,,-999,93,
61277,Summer Promo,,100,482,-1
61278,Summer Promo,tv,5000,957,
61279,,radio,1000,964,1000
61280,Black Friday,,5000,911,5000
61281,Black Friday,tv,,350,10000
61282,,,5000,132,1000
61283,,social,-999,708,many
61284,Spring Sale,radio,1000,217,-1
61285,Summer Promo,email,1000,392,10000
61286,,radio,-999,361,-1
61287,Summer Promo,,5000,339,1000
61288,Summer Promo,tv,unknown,222,1000
61289,,radio,,893,many
61290,Spring Sale,print,1000,857,5000
61291,,email,500,569,many
61292,Summer Promo,print,,367,many
61293,Black Friday,email,5000,357,-1
61294,Black Friday,radio,,974,5000
61295,Spring Sale,print,-999,494,1000
61296,,tv,-999,242,1000
61297,Summer Promo,print,,9,1000
61298,,radio,,23,many
61299,,email,,616,-1
61300,Spring Sale,tv,5000,658,-1
61301,Spring Sale,tv,-999,473,
61302,,print,500,676,10000
61303,Spring Sale,,unknown,529,many
61304,,tv,500,244,5000
61305,Spring Sale,radio,100,961,-1
61306,,tv,1000,172,
61307,,,unknown,836,-1
61308,,email,1000,380,many
61309,,,1000,969,10000
61310,Spring Sale,radio,5000,829,
61311,Black Friday,tv,100,202,-1
61312,Summer Promo,print,,999,
61313,Spring Sale,tv,-999,420,
61314,,print,500,8,-1
61315,Spring Sale,social,,589,
61316,Black Friday,tv,unknown,390,
61317,,radio,-999,525,10000
61318,Black Friday,radio,,877,10000
61319,,radio,1000,660,5000
61320,,,unknown,26,-1
61321,Spring Sale,tv,1000,733,10000
61322,,,1000,445,many
61323,Spring Sale,radio,-999,715,10000
61324,,print,,940,10000
61325,,print,5000,860,-1
61326,,,-999,817,1000
61327,Summer Promo,email,500,997,1000
61328,,print,100,104,1000
61329,,tv,100,414,
61330,,,100,130,5000
61331,Black Friday,email,5000,38,10000
61332,,radio,100,471,10000
61333,Spring Sale,email,5000,38,
61334,Summer Promo,radio,1000,778,
61335,Black Friday,email,100,327,5000
61336,,,500,460,
61337,,email,unknown,59,10000
61338,,email,5000,519,5000
61339,,tv,1000,65,1000
61340,,tv,500,636,10000
61341,Spring Sale,email,,71,10000
61342,Summer Promo,,100,598,10000
61343,,,unknown,843,5000
61344,Black Friday,print,1000,951,
61345,,email,,218,1000
61346,Summer Promo,email,-999,182,10000
61347,,print,500,607,10000
61348,,email,1000,667,
61349,Spring Sale,email,100,123,10000
61350,,email,,19,10000
61351,Black Friday,print,100,321,
61352,Spring Sale,print,-999,146,1000
61353,,print,,255,10000
